-2018-10-21 09:25:24.220,373,8,842E,840F,8410,8423,8428,8429,8430,8432,0,-1488.25,-2836.73,-1159.46,-4567.47,-2323.13,1101.76,-763.12,-100.6,-98.2,-87.6,-91,-94.6,-89.2,-100.8,-91.8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:24.470,373,9,842E,840F,8410,8415,8423,8428,8429,8430,8432,0,-1471.36,-2881.76,-688.54,-1137.88,-4531.35,-2294.52,1150.08,-727.94,-103,-97.2,-87.2,-95,-92.6,-97.8,-89.6,-103.0,-101.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:24.454,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1402.42,-2914.12,-502.81,-1164.62,-2383.64,1009.83,-101.6,-99,-88.6,-95.8,-95,-95.6,-98.6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:24.610,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1529.53,-3052.02,-659.46,-1164.62,-2295.46,1087.22,-99.2,-101.4,-88,-95,-98.6,-93.8,-98.6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:24.610,373,10,842E,840F,8410,8412,8415,8423,8428,8429,8430,8432,0,-1647.72,-3585.31,1230.75,-829.72,-1315.18,-4052.47,-2455.4,965.74,-941.35,-102.4,-96.8,-87.4,-106.6,-95.2,-94.8,-95.0,-89.6,-102.8,-103.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:24.829,8,6,842E,840F,8410,8415,8423,8429,0,-1491.53,-3794.97,-407.59,-1130.38,-2293.12,-99,-101,-87.6,-95,-100,-94.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:24.829,373,10,842E,840F,8410,8415,8423,8428,8429,8430,8432,8437,0,-1394.44,-3731.65,-614.44,-1071.28,-3662.23,-2217.13,1193.23,-821.75,2741.51,-104.2,-97.6,-88,-96.0,-93.4,-88.8,-88.8,-102.4,-106.0,-105.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.079,8,6,840F,8415,8423,8429,842E,8430,0,1334.88,-44.09,-754.68,1543.13,2685.23,-99.4,-97,-95,-93.8,-99,-96.8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.079,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1920.23,1130.85,-161.35,-165.57,-801.11,1587.69,2677.72,1380.84,-97.2,-87.2,-96.4,-92.2,-89.8,-89.6,-99.0,-100.2,-103.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.235,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1807.66,1302.04,-48.31,-761.24,1529.99,2683.35,-100.8,-88,-96.6,-97.4,-92.6,-98.6,-97,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.235,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-2230.26,1117.24,-181.05,-256.56,-811.9,1448.38,2669.28,1301.57,-97.8,-87.6,-96.4,-92.4,-92.6,-90.0,-101.4,-100.0,-108.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.438,8,7,840F,8410,8415,8423,8429,842E,8430,0,-2592.83,1280.47,-54.41,-772.03,1505.14,2675.85,-99.8,-88.6,-96,-96.4,-97.2,-99.2,-96.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.438,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-2348.93,1125.69,-177.76,-173.54,-820.34,1475.59,2676.79,1356.92,-98,-87.6,-95.8,-94.4,-91.2,-88.8,-99.4,-100.0,-100.6,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.641,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1498.57,-3890.65,-654.77,-1052.05,-2274.82,1097.54,-101.8,-100,-87.6,-98.2,-99.2,-92.8,-96.8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:25.641,373,10,842E,840F,8410,8412,8415,8423,8428,8429,8430,8432,0,-1856.91,-3743.37,-522.51,-1197.45,-1519.21,-4026.2,-2672.1,750.93,-1318.46,-98.6,-96.8,-87.4,-107.2,-95.4,-95.8,-94.6,-88.6,-98.4,-105.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.001,373,9,842E,840F,8410,8415,8423,8428,8429,8430,8432,0,-1600.35,-3536.06,-925.88,-1258.89,-3760.26,-2402.87,1025.78,-846.14,-98.8,-98.8,-87.2,-96.2,-94.4,-96.6,-89.2,-97.8,-93.6,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.001,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1468.08,-2893.95,-618.19,-1044.54,-2233.08,1146.79,-99.2,-101.4,-87.8,-94.6,-100.6,-91.4,-97.6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.063,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1410.39,-3711.95,-625.69,-973.72,-2180.55,1208.7,-99.2,-101.6,-87.4,-95.4,-95.2,-92.6,-96.2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.063,373,9,842E,840F,8410,8415,8423,8428,8429,8430,8432,0,-1273.9,-3504.17,-1004.67,-1325.03,-3800.13,-2480.73,941.35,-956.83,-98.6,-95.8,-88.6,-96.4,-93.2,-98.2,-88.6,-99.0,-98.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.454,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1398.2,-2944.61,-941.35,-1151.95,-2414.13,1019.68,-97.4,-96.8,-88.4,-100.8,-96.8,-93.6,-94.8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.454,373,10,842E,840F,8410,8415,8423,8428,8429,8430,8432,8437,0,-1264.52,-3112.52,-970.43,-1296.41,-4294.49,-2454.46,967.15,-926.81,1769.67,-102.6,-91.8,-87.2,-96.0,-91.2,-93.2,-89.2,-100.4,-96.2,-103.8,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.641,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1517.8,-3069.84,-874.75,-1104.58,-2313.28,1064.71,-93.8,-103.4,-87.2,-100.6,-96.8,-94.4,-95.4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.641,373,8,842E,840F,8410,8415,8423,8428,8429,8432,0,-1671.64,-3209.61,-1003.27,-1330.65,-5175.81,-2490.11,-950.27,-98.6,-97.2,-87.8,-95.2,-93,-99,-88.6,-93.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.875,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1776.71,1131.78,-77.86,-772.03,1506.07,2674.91,-101.2,-88.2,-99,-96.8,-93.4,-95.2,-95,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:26.875,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1815.17,1143.04,-171.2,-299.71,-806.74,1666.95,2760.74,1474.18,-97.6,-88,-95.4,-94.2,-96.6,-89.6,-100.2,-104.2,-92.2,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.141,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1995.28,910.87,-286.58,-988.73,1293.13,2463.84,-97.2,-87.2,-98.2,-94,-91.6,-95.2,-93.8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.141,373,9,840F,8410,8412,8415,8423,8428,8429,842E,8432,0,-1946.97,2059.07,1126.62,-170.73,-275.79,-819.87,2069.39,1275.78,-100.2,-87.6,-105.2,-95.8,-93,-96.0,-89.4,-97.6,-94.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.281,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1395.85,-3908.01,-699.8,-1324.09,-2382.7,997.64,-94.2,-96.8,-88,-99,-103.6,-91.6,-94,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.281,373,9,842E,840F,8410,8415,8423,8428,8429,8430,8432,0,-1846.59,-3709.13,-1071.28,-1523.9,-4870,-2672.57,823.63,-1115.84,-101.6,-101.6,-87.8,-96.2,-93.4,-93.2,-89.6,-104.4,-95.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.547,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1547.35,-2895.36,-886.95,-1136.47,-2334.86,1038.91,-94,-100.6,-87.4,-98,-93.8,-90.2,-94.4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.547,373,9,842E,840F,8410,8415,8423,8428,8429,8430,8432,0,-1350.35,-3195.07,-1044.07,-1378.5,-5350.76,-2533.26,893.04,-1111.15,-103.6,-90.2,-89.2,-95.2,-92.8,-92.0,-89.6,-103.8,-106.6,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.844,8,8,842E,840F,8410,8415,8423,8429,8430,8437,0,-1479.81,-3022.94,-828.32,-1074.56,-2273.42,1107.86,1570.8,-94.2,-102,-87.2,-96.4,-93.6,-89.8,-93.4,-104.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:27.844,373,10,842E,840F,8410,8412,8415,8423,8428,8429,8430,8432,0,-1275.31,-3178.65,-688.54,-985.44,-1312.36,-4529.48,-2470.88,967.15,-1055.33,-103,-91.2,-88.8,-107.8,-95.8,-93.0,-91.6,-89.2,-102.6,-104.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.000,8,8,842E,840F,8410,8415,841A,8423,8429,8430,0,-1452.6,-2914.12,-766.87,5104.98,-1040.32,-2245.27,1156.64,-94,-101,-88,-97.8,-102,-93.2,-89.4,-93.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.000,373,9,842E,840F,8410,8412,8415,8423,8428,8430,8432,0,-1694.16,-3234.47,-403.37,-881.32,-1366.3,-4700.68,914.15,-1012.18,-100.4,-99.4,-88.6,-105.2,-95.2,-92.4,-96.2,-102.8,-95.2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.125,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1596.13,-3239.63,-693.7,-1202.14,-2400.99,1000.45,-94.2,-100.2,-87.8,-96.4,-92.4,-89.2,-94,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.125,373,10,842E,840F,8410,8412,8415,8423,8428,8429,8430,8432,0,-1765.92,-3808.1,-274.85,-966.68,-1419.77,-4529.95,-2574.54,851.77,-1069.87,-100,-97.4,-88.4,-106.0,-95.0,-93.0,-98.4,-89.2,-100.4,-95.2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.484,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1576.43,715.28,220.92,-625.69,1305.33,2361.59,-103.4,-88.6,-97.2,-93.2,-89.2,-94,-94.2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.484,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1592.38,719.03,161.82,-406.65,-659.46,1392.57,2268.26,-227.01,-98.2,-87.2,-94.2,-92.8,-96.6,-88.6,-103.8,-100.8,-93.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.641,373,9,842E,840F,8410,8412,8423,8428,8429,8430,8432,0,-1413.2,-2771.53,603.18,-1088.16,-3933.33,-2246.21,1177.75,-680.1,-105.6,-97.4,-88.2,-103.8,-91.4,-93.2,-88.2,-101.2,-100.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.609,8,6,842E,840F,8410,8423,8429,8430,0,-1361.14,-2809.05,-1074.56,-2270.13,1122.87,-95.2,-101.8,-87.6,-93.2,-88.8,-93.8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.797,8,6,842E,840F,8410,8423,8429,8430,0,-1234.97,-2785.6,-1037.04,-2241.52,1157.11,-95.6,-96,-88,-91.8,-89.8,-93.2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:28.797,373,8,842E,840F,8410,8423,8428,8429,8430,8432,0,-1600.35,-3029.97,-1267.8,-3949.75,-2426.79,988.73,-989.2,-101.4,-97.4,-87.6,-91.2,-89.2,-89,-101,-105.2,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:29.109,8,7,840F,8410,8415,8423,8429,842E,8430,0,-2064.23,499.99,11.26,-846.61,961.52,1597.07,-95.4,-88.2,-94.4,-90.6,-89.2,-102.6,-93.2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:29.109,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1881.3,713.87,160.88,-331.14,-659.93,1414.14,1757.01,352.25,-97.4,-87.4,-95.2,-92,-88.6,-88.6,-100.4,-100.8,-105.2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:30.421,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1969.01,592.86,104.13,-756.55,1214.33,1708.23,-97.2,-87.6,-94.6,-90.2,-92.4,-96.2,-97,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:30.421,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1889.28,716.22,161.82,-332.08,-661.34,1252.79,1811.88,705.9,-100,-87.2,-94.2,-91.6,-89.8,-90.0,-102.6,-97.2,-93.2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:30.546,8,6,842E,840F,8415,8423,8429,8430,0,-1251.39,-816.12,-1077.37,-2265.44,1123.81,-95.6,-96.8,-94.8,-91.4,-92,-96.8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:30.546,373,8,842E,840F,8415,8423,8428,8429,8430,8432,0,-1137.41,-677.76,-1015.46,-4256.5,-2165.07,1256.55,-648.68,-105.2,-99.6,-94.2,-91.6,-100.4,-89.4,-96.6,-97.2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:31.780,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1233.56,-2787.95,-820.34,-1077.37,-2272.48,1134.6,-97,-95.6,-87.2,-93.4,-91,-92,-95.4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:31.780,373,10,842E,840F,8410,8412,8415,8423,8428,8429,8430,8432,0,-1233.09,-2794.98,1053.92,-780.01,-1108.33,-3434.28,-2263.57,1159.46,-675.41,-101.8,-97.2,-87.4,-104.4,-96.2,-92.6,-93.4,-89.6,-97.2,-93.8,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:31.874,8,8,842E,840F,8410,8415,841A,8423,8429,8430,0,-1441.35,-2753.24,-745.3,2222.76,-1035.63,-2231.67,1171.18,-103.4,-101.8,-87.4,-95.2,-100,-89.8,-91,-95.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:31.874,373,11,842E,840F,8410,8412,8415,8423,8428,8429,8430,8432,8437,0,-1317.05,-2874.25,1017.81,-718.56,-1179.16,-3552.48,-2358.31,1080.66,-844.26,2384.11,-101.8,-95.8,-87.4,-105.6,-96.6,-94.2,-97.8,-88.8,-96.8,-100.0,-103.6,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:32.249,8,6,840F,8410,8415,8423,8429,8430,0,-1828.3,942.76,243.43,-605.06,2382.23,-100,-87.8,-95.8,-89.4,-91.4,-93.6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:32.249,373,7,840F,8410,8415,8423,8428,8429,8430,0,-1879.9,816.59,161.82,-420.26,-646.33,2264.97,-98.2,-87.2,-96.2,-94.4,-99.8,-89.6,-100,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:32.640,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1838.15,739.2,248.12,-610.68,1365.36,1788.9,-99.2,-88,-95.2,-91,-90,-96.8,-94.4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:32.640,373,9,840F,8410,8412,8415,8423,8428,8429,842E,8430,0,-1878.49,367.25,717.16,152.91,-421.19,-652.9,1124.75,1973.23,-98.2,-88.6,-105.6,-95.2,-93.8,-97.4,-89.8,-107.2,-99.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:33.030,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1835.81,728.88,234.05,-618.66,1342.38,2163.66,-100.6,-87.2,-95.6,-90.6,-89.8,-96.2,-92.2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:33.030,373,10,840F,8410,8412,8415,8423,8428,8429,842E,8430,8432,0,-2091.43,-77.86,503.28,-50.66,-639.76,-863.49,1489.19,1933.37,516.88,-97,-87.6,-104.8,-95.2,-94.2,-98.2,-89.4,-98.8,-99.4,-102.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:33.561,8,6,840F,8410,8415,8423,8429,842E,0,-2066.57,495.77,-2.81,-863.96,1112.08,-96.6,-88.4,-96.6,-91.6,-90.2,-97.8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:33.561,373,9,840F,8410,8412,8415,8423,8428,8429,842E,8432,0,-2102.22,30.96,496.71,-67.54,-776.25,-871.94,1054.86,-99.44,-96.6,-87.6,-102.6,-96.4,-94.2,-100.4,-90.2,-100.0,-101.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:34.280,8,4,840F,8410,842E,8430,0,-2025.77,1119.59,2121.45,-95.2,-87.4,-99.4,-94.6,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:34.280,373,6,840F,8410,8412,8428,842E,8430,0,-2018.26,-577.38,-859.74,971.84,2100.81,-97.4,-87.4,-104.4,-97.8,-97.4,-99.2,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:34.764,8,5,8415,8423,8429,842E,8430,0,-511.72,-1348.95,600.83,1078.31,-95.2,-90.2,-89.8,-97.6,-93.2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:34.764,373,7,8412,8415,8423,8429,842E,8430,8432,0,338.17,-292.21,-1091.92,844.73,1293.13,194.18,-99.8,-96.6,-91.8,-89.4,-97.4,-98.4,-104.2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:12.707,8,6,840F,8410,8423,8429,842E,8430,0,-1975.11,-123.36,-976.53,1014.06,2111.6,-89.8,-87.6,-98,-93.8,-103.6,-100.8,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:12.707,373,8,840F,8410,8423,8428,8429,842E,8430,8432,0,-1806.73,156.66,-694.64,-712.47,1430.56,2182.89,443.24,-92.2,-87.8,-92.2,-98,-88.6,-102.6,-101.4,-101.4,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:12.754,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1855.04,675.88,-11.26,-852.24,1130.38,1678.21,-99.6,-88.8,-96.8,-98.4,-91.4,-102.2,-107.2,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:12.754,373,8,840F,8410,8415,8423,8428,842E,8430,8432,0,-1793.59,764.53,182.45,-668.84,1650.54,2067.04,509.37,-92.4,-87.8,-99.8,-92.4,-96.6,-99.4,-104.2,-105.6,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:12.847,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1834.87,614.44,17.82,-830.66,1146.32,1976.99,-98.4,-88.6,-99,-98.4,-91.8,-104.8,-100,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:12.847,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1796.41,955.89,187.61,-318.48,-679.16,1418.36,2155.69,756.09,-91.8,-87.6,-93.6,-98.8,-101.4,-92.8,-100.8,-105.6,-104.2,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:13.004,8,7,840F,8410,8415,8423,8429,842E,8430,0,-1681.02,829.26,131.8,-706.37,1862.54,2133.64,-102.6,-88,-101.4,-98.2,-91.4,-100.2,-101.6,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:13.004,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1613.95,852.24,187.15,-598.49,-691.36,1597.07,3487.75,248.12,-94.6,-88.2,-98.8,-102.2,-103,-96.2,-101.2,-103.0,-102.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:13.316,8,6,840F,8410,8415,8423,842E,8430,0,-1471.83,803.93,118.2,1358.8,2406.15,-100.2,-88.2,-97.8,-99.4,-101.6,-101.8,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:13.316,373,8,840F,8410,8415,8423,8428,842E,8430,8432,0,-1682.9,772.03,184.33,-675.41,1311.89,2800.14,106.47,-91.6,-88.2,-97.4,-96.4,-100.8,-105.6,-104.4,-106.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:13.644,8,7,840F,8410,8415,8423,842E,8430,8432,0,-1693.22,709.65,91.46,1471.36,2383.64,347.09,-98.4,-88.2,-101.8,-99.4,-103,-100.8,-98.4,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:13.644,373,8,840F,8410,8415,8423,8428,842E,8430,8432,0,-1613.48,796.42,186.21,-190.43,1328.31,2638.33,832.07,-93.6,-87.6,-102.4,-97.6,-90,-105.2,-101,-93.6,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:14.160,8,8,840F,8410,8415,8423,8429,842E,8430,8437,0,-1664.14,601.3,-82.55,-921.66,1052.99,1526.71,2920.69,-91,-88.4,-102.8,-97.4,-91.2,-105.6,-105.2,-103.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:14.160,373,10,840F,8410,8412,8415,8423,8428,8429,842E,8430,8432,0,-1680.55,1370.99,775.79,178.7,-662.28,-692.3,1318.93,1915.54,752.33,-95,-88.6,-103.4,-97.4,-95.8,-97.6,-89.2,-101.4,-102.0,-91.8,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:14.488,8,8,842E,840F,8410,8415,8423,8429,8430,8432,0,-1915.54,-3328.75,-1024.84,-1649.6,-2802.49,599.9,-1574.08,-100.4,-100.4,-87.6,-102.8,-98.4,-91.8,-105.2,-95.8,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:14.488,373,8,840F,8410,8423,8428,8429,842E,8430,8432,0,-1626.15,168.85,-655.24,-695.58,1326.43,1958.22,-132.27,-92.6,-87.6,-97.4,-96.8,-89.4,-99.6,-107.2,-103.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:14.659,8,7,842E,840F,8410,8415,8423,8429,8430,0,-1802.5,-3220.4,-1156.64,-1539.84,-2618.16,1385.06,-97.6,-99,-88,-101.4,-98.2,-92.4,-103,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2018-10-21 09:25:14.659,373,9,840F,8410,8415,8423,8428,8429,842E,8430,8432,0,-1515.45,796.42,264.07,-475.6,-696.05,1299.23,1939.93,-122.42,-93.2,-87.6,-95.4,-99,-100,-88.6,-101.4,-102.4,-105.6,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
